gene.id	SYMBOL	logFC	AveExpr	P.Value	adj.P.Val
57436	Gabarapl1	0.826966777703184	10.1051651370745	0.000234731378694221	0.00201261665521136
269473	Lrig2	-1.32691267241439	3.80100331797188	0.000234800567244229	0.00201261665521136
54170	Rragc	0.832603478004344	6.69986501481162	0.000236646788793685	0.00202722198024945
20826	Snu13	0.859961751643263	7.33827909569146	0.000237050435113822	0.00202945943427374
14651	Hagh	0.889567114728256	7.01148911968577	0.000237414158695165	0.0020303810890198
231868	E130309D02Rik	0.919398409557479	4.58958640017752	0.000237443134515442	0.0020303810890198
13014	Cstb	1.04102282110371	4.43974832649457	0.000239450478502855	0.0020463176465217
67453	Slc25a46	0.793650848765317	7.11475373605403	0.000239743307785263	0.00204759182416598
101612	Grwd1	1.09268937296822	4.78137057714339	0.000240006911533527	0.00204861501600157
230696	AU022252	1.08387424112466	3.48437020645244	0.000240716315811365	0.00205126941218209
68846	Rnf208	0.840554619034773	7.52792221945906	0.000240838064679988	0.00205126941218209
12123	Hrk	-0.907994402904738	5.7718020697658	0.00024087576402172	0.00205126941218209
83433	Trem2	-2.04190311371397	0.579981223737259	0.000240893845751834	0.00205126941218209
70083	Metrn	-1.94253300649844	4.2192604384579	0.000241632516078327	0.00205633024136909
72657	Selenoh	1.27492973036708	3.63619211671319	0.000241899616407043	0.00205734778894992
71904	Paqr7	-0.916531503870126	5.05179659641077	0.000242040916347049	0.00205734778894992
66932	Rexo1	0.891843546854098	5.70906044621858	0.000242311763011336	0.00205842181029189
238252	Gpr135	2.31559914680775	1.52584991279381	0.000242766434237151	0.00206105519793948
546336	Prrg1	-1.65805592890488	1.63722821087146	0.000242977116564002	0.00206161524870207
13602	Sparcl1	-0.802466005090748	8.29339768196557	0.000243139005667606	0.00206176087782186
72293	Nkd2	1.39500579764339	3.50242733627829	0.000244017074009754	0.00206715966306105
71116	Stx18	0.983513038676726	5.07103641565409	0.000244071933796855	0.00206715966306105
100616095	Snhg18	-2.36116894217394	0.0838009609217249	0.000244477901776526	0.00206715966306105
78286	Nav2	-1.18287449567456	4.67972483475572	0.00024449452145015	0.00206715966306105
109095	Rbm15b	0.916968226840365	5.32180674343219	0.000244501195581768	0.00206715966306105
226178	Wbp1l	-1.3903826195748	4.59828421821509	0.000245049596492033	0.00207056734971857
76563	Qrsl1	0.978780373398905	4.10659422225733	0.000245572264502209	0.00207252665489745
66333	Aqp11	-1.20792232505798	4.0223536826203	0.000245572440928464	0.00207252665489745
13731	Emp2	-2.79079245391708	1.8667612015334	0.000245842283816809	0.0020731235828138
20743	Sptbn2	1.31073335159744	9.43656323131897	0.000245934216970049	0.0020731235828138
243853	Fkrp	0.840242031277099	5.63621766419995	0.00024688372711966	0.00207967543647975
80509	Med8	0.837034684413108	5.14096076983437	0.000247104816959989	0.00207967543647975
19128	Pros1	-2.53033389181805	1.26108325387091	0.000247236126170937	0.00207967543647975
67448	Plxdc2	-1.1916122989129	3.3716423984935	0.000247295394454352	0.00207967543647975
74251	Ankrd9	1.11537193336138	3.94424629595825	0.000247827428972338	0.00208195309020185
78771	Mctp1	0.842580939235	5.82212536017623	0.0002479709949961	0.00208195309020185
56327	Arl2	0.873085883534798	6.39053671009136	0.000248085334353603	0.00208195309020185
227094	Nemp2	-2.37031524228343	0.795250228730042	0.000248150803535219	0.00208195309020185
407809	BC055402	-5.47975443397735	-3.08050459779582	0.000249698397374644	0.00209265981910193
12928	Crk	0.80188803789952	7.86821242891399	0.000249720742136268	0.00209265981910193
208111	Zfp976	-2.0364294350171	1.27200270952456	0.000249936427906091	0.00209323595058799
217695	Zfyve1	1.01503439369777	5.38644869322967	0.000250932568759363	0.00210034393334071
56280	Mrpl37	0.845270484610591	5.67299577141097	0.000251677255809043	0.00210314164342972
22642	Zbtb17	0.836390631525256	5.17089048082339	0.000251737376917499	0.00210314164342972
11517	Adcyap1r1	-1.20158957982067	5.62520808157622	0.000251797341848701	0.00210314164342972
68922	Dnaic1	-1.99022770815418	0.638197763771505	0.000251857338459294	0.00210314164342972
24109	Ubl3	0.798154297391612	8.05555578891293	0.000252228231591811	0.0021050049134487
23877	Fiz1	0.95142403751114	4.54524856203728	0.000253251087937809	0.00211127944070895
20608	Sstr4	2.19706666110838	1.54256333990923	0.000253276468073255	0.00211127944070895
330260	Pon2	-1.34063174787895	2.79964317194571	0.000253479670209669	0.0021117376501795
26950	Vsnl1	0.811842019027203	10.4219044262815	0.000254088519830891	0.002114445986048
353326	Rtl1	-5.04276485223298	-2.0935492648656	0.000254101609442241	0.002114445986048
19018	Scand1	1.05498569358746	5.48686227593661	0.000255012248287932	0.00212078487396957
20402	Zfp106	-1.24121396676649	7.77893360390932	0.000255765670871447	0.00212580965416256
94279	Sfxn2	-1.91436230811874	1.45693892876725	0.000257105431328806	0.00213569911061818
70767	Prpf3	-0.995707535238086	4.12813090002227	0.000258262771596411	0.0021440626131483
76787	Ppfia3	0.786012579919165	7.57744262618299	0.000258582506477256	0.0021454667369103
117150	Pip4k2c	0.894655104381267	7.55828270934151	0.000259180461410031	0.00214917628244895
67959	Puf60	0.841298085923037	7.8563516191043	0.000259785675829095	0.0021528644525445
328099	Prps1l3	1.02478483867868	5.2683786845769	0.000260120646749037	0.0021528644525445
18805	Pld1	-1.51853263624827	2.18237919677336	0.000260127704007729	0.0021528644525445
21916	Tmod1	1.28788849118034	4.82863253188095	0.000260229719730564	0.0021528644525445
75677	Cldn22	1.82895628796793	2.24455359981369	0.000260650592253411	0.00215509479816721
19108	Prkx	1.26449500665275	2.91784117438914	0.000261238683008527	0.00215870433766791
74204	Xpo6	0.807434016695239	6.26554943489035	0.000261783617380091	0.00215976511586212
268481	Krt222	0.820020871748306	6.02226141675928	0.00026191594287781	0.00215976511586212
320541	Slc35e2	-0.946302579081067	4.52850929473611	0.0002620036517607	0.00215976511586212
98386	Lbr	-1.72000934555005	1.8768398194383	0.00026210800558785	0.00215976511586212
209378	Itih5	-2.04749366885838	2.35974862575224	0.000262125332325641	0.00215976511586212
70312	Cactin	1.02644104024312	5.34852586366085	0.000262351503169992	0.00215976511586212
26562	Ncdn	0.990068822469011	12.0827733335625	0.000262428289734475	0.00215976511586212
22253	Unc5c	-1.30208366871975	4.84385178838509	0.000262604510991021	0.00215996758867095
16329	Inpp1	0.896620596707835	4.70562364977532	0.000262953993832586	0.00216000245223702
384569	Nova2	0.890339440154214	7.15460787586926	0.000262961176062974	0.00216000245223702
70350	Basp1	0.854829533451703	10.1588059537365	0.000263063614672977	0.00216000245223702
22385	Baz1b	-0.891249728447614	6.55275972220085	0.000263422225636909	0.00216170105208721
56436	Adrm1	0.86323984861346	5.57322960805953	0.000264297021807764	0.00216733986658966
70021	Nt5dc2	1.15517819191989	2.72774521593619	0.000264413638083169	0.00216733986658966
12914	Crebbp	1.62422338144447	4.07255401835424	0.000264998708999257	0.00216915615625575
20971	Sdc4	-2.337669425125	3.14674517710285	0.000265036079626933	0.00216915615625575
12411	Cbs	-1.00832195744159	4.04172207249844	0.00026509201656895	0.00216915615625575
73707	Gucy2g	1.3637117921061	2.81890428429462	0.000265434625744209	0.00216991884111262
55981	Pigb	-1.68367852971895	2.24551720530697	0.000265489859613877	0.00216991884111262
68691	Kansl1l	-1.2551783761865	3.10115447008281	0.000266352753105356	0.00217572323436864
328092	Dtd2	0.93602698550019	3.7883280105884	0.000266601805002505	0.00217598618408764
234852	Chmp1a	0.782781995883774	7.30410947520254	0.000266690430816862	0.00217598618408764
19258	Ptpn4	1.37306676415759	2.8728731180969	0.000267713490781026	0.00218308322247653
56515	Rnf138	-0.99643785556147	3.88223107374404	0.000268325771639331	0.00218528422957816
83997	Slmap	0.917383571238835	7.03635405033704	0.000268418985625785	0.00218528422957816
100043489	1300002E11Rik	-1.42875686756217	2.672141921564	0.000268594962406294	0.00218528422957816
66523	2810004N23Rik	1.24883608459978	3.59691367359097	0.000268596987645049	0.00218528422957816
64294	Itm2c	0.813021874030827	8.92540046848758	0.000268958828331454	0.00218697914863578
68942	Chmp2b	0.85892642587632	6.74473182043456	0.000269601254676243	0.00219024481496443
23969	Pacsin1	1.16173190568083	8.7788801469982	0.000269667935241304	0.00219024481496443
71779	March8	-0.860591168691968	5.39904412448416	0.000270073283417171	0.00219228717695785
319804	Glt1d1	1.22752111165934	3.50043299248755	0.000270790002623947	0.00219488128038812
12671	Chrm3	1.92063389069037	3.81079019666776	0.000270849547548026	0.00219488128038812
226026	Smc5	-0.992387665755075	4.33944475492329	0.000270855067452079	0.00219488128038812
17765	Mtf2	-1.02924605542298	4.7784403700389	0.00027127753778877	0.0021970550331659
18129	Notch2	-1.58547667179909	2.79668354456564	0.000271735264673197	0.00219951169348544
270084	Lpcat2	-3.03600855273703	0.619521024756936	0.000273439806872311	0.002212051952699
68708	Rabl2	0.917652850855649	4.54906736337729	0.000274069285496429	0.00221588594845751
319822	Smyd4	0.953780716011367	4.14672256956816	0.000275148705801426	0.00222335136860302
242894	Actr3b	0.793392914931864	7.63746836368684	0.000275341966869267	0.00222365173470498
12041	Bckdk	0.887048075598415	5.6170103798421	0.000276600190578431	0.00223254748724098
100504717	Gm12709	-2.22718411641589	2.54268551269685	0.000277522579070985	0.00223753318795811
75729	Fam227a	-1.81651589062422	1.14015680045325	0.000277532019031445	0.00223753318795811
192164	Pcdha12	3.951819965776	-0.345708512830949	0.000277750471551875	0.00223802783808145
232976	Zfp574	0.940783453073512	5.00692090783206	0.00027825555579141	0.00224083021356949
11306	Abcb7	-0.909498547382603	4.84596076897115	0.00027855520870915	0.00224197599054833
15273	Hivep2	-0.873418749547855	7.36601265823452	0.0002788445755389	0.00224303773186176
68304	Kdelc2	-1.91770537001327	1.77558891288562	0.000279015979420171	0.00224314991129783
212153	Ccdc191	-1.44191082229138	2.33692881298856	0.00027925787153479	0.00224382833496031
66653	Brf2	1.0961139689903	4.42536664917355	0.00027972432551156	0.00224417008723941
66114	Dnajc30	0.803341613667747	5.71731061013389	0.000279766762501695	0.00224417008723941
78825	Desi2	-0.832899228410719	4.73802961758315	0.000279772994169394	0.00224417008723941
58249	Fibp	0.889487084580672	5.52904309124957	0.000280027218945459	0.00224494527917671
381148	Prob1	-1.58404563240384	2.42905435685982	0.000280357474097941	0.00224632878290172
64213	St7	-1.22542753545286	3.58483724399333	0.000280683247401274	0.0022476727944483
76332	Cog2	0.88706882950309	4.54742209324013	0.000280840767521969	0.0022476727944483
20665	Sox10	-0.811644880887837	5.07206536903639	0.000281322182567899	0.00225026154568348
246293	Klhl8	0.860527672520063	5.33579960813286	0.000281496037752972	0.00225038863851226
666202	Gm7977	1.63445527557292	1.29720397610137	0.000281664193767637	0.00225047005295219
69786	Tprkb	-0.830302064855403	6.15687078637441	0.00028185438682892	0.00225072735132556
19090	Prkdc	-1.21075092600845	3.53012382964774	0.000282381410576852	0.00225367259108002
67865	Rgs10	-1.06667955510702	3.80439432722986	0.000282713575661824	0.0022541437535576
71448	Tmem80	-1.18403511692907	4.17949921982834	0.000282756906332123	0.0022541437535576
407785	Ndufs6	0.961325860145799	5.36729327591952	0.000283091190701907	0.00225451403668482
320237	Smim10l2a	0.849309111214669	5.08811675618854	0.000283119866041636	0.00225451403668482
70294	Rnf126	0.806281078084964	6.33412429909055	0.000284878927926448	0.00226557685949385
79566	Sh3bp5l	0.878153431035575	5.87965138137039	0.000285094862908884	0.00226557685949385
64945	Cldn12	-1.08140827718674	4.02835841020384	0.000285376784144798	0.00226557685949385
100415787	Tomm6os	-1.58939984985556	1.49778318119391	0.000285414285134228	0.00226557685949385
232816	Zfp628	1.01078336927625	3.91965945594605	0.000285515338524089	0.00226557685949385
18769	Pkig	-1.28682997181695	5.4982534086552	0.000285575209291546	0.00226557685949385
20496	Slc12a2	-1.32842250634223	4.56095320689426	0.000285622352916675	0.00226557685949385
13121	Cyp51	-1.19210973251581	4.56045270882195	0.000286617733135828	0.0022722071375921
71795	Pitpnc1	-0.813271802264483	5.58313359819736	0.000287390785704101	0.00227706848339301
22612	Yes1	-1.42908177137588	2.54967732223022	0.000288230907459325	0.00228245553511148
18709	Pik3r2	0.87065761956169	7.74037614520535	0.00028848013117742	0.00228262129010525
209224	Enox2	0.947355085025911	4.89133484509917	0.000288615532727181	0.00228262129010525
75847	Ispd	1.00508556922716	3.8638136180195	0.000288823551668003	0.00228262129010525
76238	Grhpr	0.834374289341064	5.31352041038942	0.000288892754882757	0.00228262129010525
67151	Psmd9	0.843522719759999	5.262882713278	0.000289326328867707	0.00228351575218117
26396	Map2k2	0.772712969699616	6.83477257654775	0.0002896197699516	0.00228351575218117
214669	L3mbtl2	0.85190548173894	5.6540062719239	0.00028969623737426	0.00228351575218117
57743	Sec61a2	-1.42254455268526	4.99686112056707	0.000289801007847102	0.00228351575218117
76898	B3gat1	-0.799312653771953	7.3196170441462	0.000289807418218697	0.00228351575218117
240888	Gpr161	-0.935315604871704	5.21169301876759	0.000290693797773146	0.00228923374409963
56613	Rps6ka4	0.802925381136123	5.42444663895066	0.000291077733736883	0.00228961920044562
230235	Frrs1l	1.11882795939325	5.51681701127995	0.000291154829761563	0.00228961920044562
216831	Arhgap44	0.789163776996066	7.5035172023296	0.000291224904619364	0.00228961920044562
244891	Scaper	0.987574585368631	5.0891462113429	0.000291815674781681	0.00229299840206279
50794	Klf13	0.836621893643616	7.70864431967085	0.000292152772236788	0.00229438169420358
22764	Zfx	-0.908975409485548	4.28422433434115	0.000292460550359225	0.002294785368551
97064	Wwtr1	-1.1650299711002	2.58577930999935	0.000292526339273383	0.002294785368551
214444	Cdk5rap2	-1.11972924266004	3.5649273207796	0.000293112397906209	0.00229811734759045
328110	Prpf39	-0.995426042963492	4.17786313571136	0.00029380075659282	0.00229930301089539
101476	Plekha1	0.771805635736681	6.75205898978706	0.000293957278853243	0.00229930301089539
71999	Fbxo22	0.862481673182801	5.17021659556854	0.000293968091804967	0.00229930301089539
217265	Abca5	-1.26879746737292	3.7857579948641	0.000294069148136559	0.00229930301089539
11886	Asah1	-1.15094526889624	3.79201275639401	0.000294070622339703	0.00229930301089539
214133	Tet2	-1.23423373233411	3.42621910687388	0.000294867108867636	0.00230426595333426
102278	Cpne7	0.977964452913076	7.60854103968041	0.000295527484558383	0.00230683520914894
17754	Map1a	-0.909349092677267	9.51931062612424	0.000295593556134888	0.00230683520914894
66629	Golph3	0.83839390599231	6.98477503630544	0.000295681671480133	0.00230683520914894
73390	Msl3l2	0.908982127020462	4.69714883012407	0.000296003128490198	0.00230713018108022
12212	Chic1	-1.0894229689201	5.42451760747724	0.000296043378563432	0.00230713018108022
69654	Dctn2	0.867972781855448	8.97772372791549	0.000296592860642952	0.00231014865648961
68979	Nol11	1.05349163571947	4.549248924301	0.000298379888570926	0.00232279775550897
229707	Strip1	0.821349725933906	6.98573615124132	0.000298657731358014	0.0023236909016528
67873	Mri1	0.950704339279353	3.97996266313892	0.000299027144336805	0.00232529514095094
73845	Ankrd42	1.10638142125553	3.7218024668582	0.000300976096482682	0.00233820526308732
78926	Gas2l1	0.859069526407048	5.6689470382668	0.000301015615085086	0.00233820526308732
387247	Mirlet7d	-5.59113841763359	-3.68757093480275	0.000303490016257968	0.00235608432414761
12293	Cacna2d1	-1.00289320778625	6.51245566089984	0.000303648099054823	0.00235608432414761
81630	Zbtb22	0.80586043225798	5.41225578246698	0.000304635622650979	0.00236132061825306
100503592	A330076C08Rik	-2.44227704723825	-0.48016235602762	0.000304742630275909	0.00236132061825306
13726	Emd	0.848399902440265	5.59464044010516	0.000304820203353038	0.00236132061825306
209586	Nudcd3	0.781103466244382	7.60005195695174	0.000305615517796196	0.00236493187536117
13829	Dmtn	1.0514027506335	8.69460871312683	0.000305618389901721	0.00236493187536117
106581	Fam234a	-1.3957536517266	2.54457000961779	0.000305829603972367	0.00236528150824665
19744	Rheb	0.818056704582792	7.68551359015049	0.000306366503414972	0.00236814824072148
67532	Mfap1a	-0.912932662700102	4.73921523279828	0.000306747417565094	0.00236980678450777
235682	Zfp445	-0.840449605628863	6.71197608290874	0.00030693201922824	0.00236994772136884
235320	Zbtb16	1.23424642314899	4.25351826169062	0.000307132108706269	0.00237020802851003
19385	Ranbp1	0.77505110323878	6.33939441486233	0.000307886334172825	0.00237474213136225
225583	A730017C20Rik	0.817843980373365	5.91200894002492	0.000308207286358019	0.00237593127784434
16434	Itpa	0.840370610874092	5.63041883637679	0.000308755137105303	0.00237886732460905
80889	Tlnrd1	1.04405432402533	5.16489133976	0.000309188557147316	0.00238091901898414
15212	Hexb	-1.10982110214727	4.07034186439676	0.000309988946319939	0.00238489023711737
24001	Tiam2	0.908676631410875	4.91479380514995	0.000310039078979459	0.00238489023711737
59042	Cope	0.826685109627866	7.25752761257586	0.000310842717020029	0.00238966325190431
12176	Bnip3	0.838505254467168	7.37334188789065	0.000310995063107581	0.00238966325190431
80751	Rnf34	0.887927645339793	6.392352023756	0.000311897835573658	0.00239404714980495
65113	Ndfip1	0.922080616783911	8.42882439282026	0.000311901692407553	0.00239404714980495
12006	Axin2	0.996289733756817	3.67171209801573	0.000312900280852196	0.00240041863275196
69190	Dym	0.82039040354745	6.48570054304151	0.000313230359072988	0.0024016575324832
242669	Azin2	0.844665093083798	5.04050530319902	0.000313699670119537	0.00240396207666645
99152	Anapc2	0.836039020175653	6.50848001197457	0.000314085768441674	0.00240550221629632
16971	Lrp1	-0.846392894775901	6.44745678032084	0.000314332813607388	0.00240550221629632
66440	Cdc26	0.924160901775565	3.84224928813013	0.000314407210918415	0.00240550221629632
70727	Rasgef1a	0.787915712356527	8.46435244269201	0.000314725054469844	0.00240664150616071
209416	Gpkow	1.33245187924039	5.3642753901941	0.000314941303353343	0.00240700311565007
66559	Metap1d	-1.24474500273755	3.14108414397939	0.000315372893238237	0.00240889538681508
12038	Bche	-2.01803020188092	0.948589443384384	0.00031552708071016	0.00240889538681508
100317	AU040320	0.952573908659815	5.25876660999705	0.000316015254164778	0.00241133010756906
27062	Cadps	0.790058030824135	8.10798310782354	0.000316683891950337	0.00241513850359984
13663	Ei24	-1.32787960728067	6.25072012772504	0.000318771348861098	0.0024286533005201
235472	Prtg	-2.07607805067352	0.856553004367407	0.00031879697262197	0.0024286533005201
320846	A530058N18Rik	-2.66148117486996	1.18621482478959	0.000319084190745602	0.00242954216000099
12977	Csf1	-1.11846901891098	3.30640250332865	0.000319423514609092	0.0024305636692094
12288	Cacna1c	-0.901651492206786	5.53762451416491	0.000319748074250704	0.0024305636692094
100048534	Cfap43	-1.41676973551958	2.7043446989515	0.000319897716471465	0.0024305636692094
77626	Smpd4	-0.961818361431406	4.50976780345829	0.000319900805823924	0.0024305636692094
68995	Mcts1	0.815544755546732	6.50667551970458	0.000320144351344876	0.00243111749960507
13349	Ackr1	-1.19329740622928	4.89755135865928	0.000320847664074255	0.00243516026766214
14453	Gas2	-1.11048018807249	3.25727918331701	0.000322088813017853	0.002443278610358
14547	Gdap2	0.85532729179106	5.8440197318962	0.000322666875222986	0.0024463609922441
218476	Gcnt4	-1.9095555726841	1.20572032128183	0.000323380951619347	0.00244976760778528
272027	Tstd2	1.33073539690365	2.4523756916775	0.000323797346046906	0.00244976760778528
67260	Cers4	-1.12269514745586	4.01572143668831	0.000323909204804812	0.00244976760778528
75141	Rasd2	1.15813836074334	6.71924515551442	0.000323917106674703	0.00244976760778528
77125	Il33	-0.811403350439458	5.41278603634431	0.000324318711015	0.00244976760778528
107227	Macrod1	0.932781391827333	4.24609424263964	0.000324581549468988	0.00244976760778528
207683	Igsf11	-1.31477957169934	3.63384370339605	0.000324595154804101	0.00244976760778528
140484	Pofut1	-1.56665071015384	3.2798860171686	0.000324671302280892	0.00244976760778528
69726	Smyd3	0.938928052332023	4.4151183778779	0.000324763161619066	0.00244976760778528
109077	Ints5	0.896356042199131	4.77168631466278	0.000324835814341316	0.00244976760778528
620760	2900079G21Rik	0.959856740090681	3.57358292565419	0.000326244960454922	0.00245796713635273
110380	Shroom2	0.896424280738541	7.09457773288595	0.00032626813525502	0.00245796713635273
76454	Fbxo31	0.773090997612371	7.48416347585158	0.000326537774448514	0.00245869827420377
14086	Fscn1	0.798988550802374	7.59554703114978	0.000327162341981526	0.00246209969565178
18389	Oprl1	0.878082857019892	4.91882167165903	0.000328395972136603	0.00246534100008831
107029	Me2	0.973225795051238	4.21412130196715	0.000328471251593875	0.00246534100008831
76178	Coa5	-1.50218830229563	6.75673651281297	0.000328477563589938	0.00246534100008831
70779	Prdm5	-1.4377174919164	2.01498660953012	0.000328483196274942	0.00246534100008831
328108	Togaram1	1.03492384631138	5.92419219018398	0.000328633633439639	0.00246534100008831
77864	Ypel2	-0.923182541585383	5.30462124463397	0.000328640183510808	0.00246534100008831
19252	Dusp1	1.14318223967	4.39926344958671	0.00032880442932527	0.00246534100008831
18604	Pdk2	0.777363676596821	7.56688391987272	0.000329982661785353	0.00247119163812453
12891	Cpne6	1.01253482746528	9.43866279949594	0.000330103811398792	0.00247119163812453
12349	Car2	-0.841556995848524	7.58830627010898	0.000330105130377017	0.00247119163812453
74270	Usp20	0.859033265730288	6.55834115637785	0.000330726513450052	0.00247454302027807
215008	Vezt	-0.925011252036391	4.89998082052047	0.000331087449300325	0.00247594320353408
234663	Dync1li2	0.765880173250792	7.94514719032693	0.000331363385646914	0.0024759825867831
26373	Clcn7	-1.14613667567722	4.09352362237869	0.000331440319598159	0.0024759825867831
241494	Zfp385b	0.895306818684032	5.93753622864537	0.000332566265246358	0.00248309172678177
23827	Bpnt1	1.01996013268654	6.25239597628797	0.000333982494706005	0.00249235967500354
214048	Larp1b	1.07426593306723	3.7531980779275	0.000335268676367033	0.0025006479390182
245683	Klhl34	2.24559676668995	4.00391263729796	0.000335479513542261	0.00250091111979228
67938	Myl12b	0.835492067252822	9.03220086273539	0.000336149433543983	0.00250459457649978
64138	Ctsz	-1.59149609476028	3.25957117727406	0.000336572159033988	0.00250521739365607
230162	Zfp189	1.03323884421927	4.93188945978712	0.000336584731956881	0.00250521739365607
76376	Slc24a2	-0.823773549678466	8.56452836265243	0.00033693189837792	0.00250548639010988
235661	Dync1li1	1.36154972162333	6.51975623533522	0.000336972618521026	0.00250548639010988
215653	Rassf2	-0.82008776556591	4.81085848398987	0.00033743717093502	0.0025076316834326
75593	Malsu1	0.973358860167352	3.60146139236021	0.000338293819499281	0.00251182609047261
27967	Cherp	0.90620769916434	5.85639581250667	0.000338479137260026	0.00251182609047261
66144	Atp6v1f	0.828344654730546	7.09438926687266	0.000338563261422891	0.00251182609047261
57266	Cxcl14	-1.41087508213739	4.47258769236192	0.000338706859455137	0.00251182609047261
19684	Rdx	-0.964042546384683	5.46794085847249	0.000339154768287397	0.00251383914101054
74365	Lonrf3	-0.846632856215797	4.39992147575263	0.000339655952098819	0.0025162447704627
74559	Elovl7	-1.06942964078643	3.28424775609058	0.000340310412546084	0.00251978281555692
319195	Rpl17	-1.28582691860178	6.20056685896174	0.000340831307249043	0.00252232872886746
321014	4930473A02Rik	-3.70908280071843	-0.164108803424541	0.000341383874514577	0.00252510627016338
100087	Kti12	0.874794445049871	4.1876972228303	0.000341914928409177	0.00252772188381792
67739	Slc48a1	-1.12747312071767	6.80768454777607	0.000343098657543973	0.00253384191707973
214932	Hdhd5	-0.953716719720773	3.84866869507707	0.000343134945702927	0.00253384191707973
320064	D130017N08Rik	1.50065477740687	2.47288812607398	0.000343276351253958	0.00253384191707973
67236	Cinp	0.797913170522127	5.81550817480343	0.000344378017354921	0.00254065729427147
56440	Snx1	1.04212338581506	6.71391455479712	0.000344835047478609	0.00254271226003119
14406	Gabrg2	-0.910522827341897	6.48927988587747	0.000345564160630906	0.00254677032195959
68481	Mpzl1	-1.14147884391713	2.79625431435558	0.000346121723744827	0.00254772203933343
74563	Rasgef1c	1.47238899718711	1.62725832050729	0.000346205389956083	0.00254772203933343
18186	Nrp1	-1.02236225953739	6.02328206429521	0.000346505263541099	0.00254772203933343
107022	Gramd3	-1.0993056116752	3.08370746164772	0.0003466800024745	0.00254772203933343
233271	Luzp2	-0.760641276483391	6.69569419938306	0.000346732005175544	0.00254772203933343
100503830	Gm11762	4.07530930780101	-2.06427264169449	0.000346766322776044	0.00254772203933343
224619	Traf7	0.919919854636957	5.07803273807326	0.000347384088701619	0.00255094522043467
226641	Atf6	-0.836540841557921	5.82753039815984	0.00034778193603343	0.0025525509844061
22340	Vegfb	-1.28619529428561	5.52376607599159	0.000348680362372203	0.00255782721027518
432450	Nkain2	-0.955384379056685	5.56236360067032	0.00034891881189044	0.00255825908090129
19933	Rpl21	-1.35965689341953	6.71696185664394	0.000349298114014227	0.00255892588296226
52551	Sgta	0.75471497789707	7.64849067827356	0.000349369004798651	0.00255892588296226
67399	Pdlim7	0.869570516562361	5.55799230129702	0.000350442775738927	0.00256547162547624
71648	Optn	0.868253555555585	4.40917634569839	0.000351523920222663	0.00257157002166886
58187	Cldn10	-1.45785777174726	2.90543592961714	0.000351636838565979	0.00257157002166886
76302	Pcnp	-0.985928188045373	7.67339520760857	0.000352103657881802	0.00257366275535359
414093	A830082N09Rik	-1.09042870425613	4.79850731109834	0.000352864761156854	0.00257790327561053
16363	Irf2	-0.986799087938769	4.85672688056465	0.000353370348250729	0.00257952705972023
101488	Slco2b1	-1.92736733374245	1.36167054038446	0.000353449166121992	0.00257952705972023
69035	Zdhhc3	-1.08630957839834	6.08321216241697	0.000355011956594705	0.00258960590560582
279653	Pcdh19	-1.09769554260881	4.81499752770049	0.00035532801694107	0.00259058491778019
56420	Ppp4c	0.778820295561788	5.27677568846829	0.000356359160493092	0.00259677370863662
70123	Nbdy	0.833855649623802	5.11409886749453	0.000356576725856602	0.00259703069353433
15469	Prmt1	0.921411922171472	6.53065428222114	0.000356832079434087	0.00259756249546142
11933	Atp1b3	-1.03638713130875	5.66750943293441	0.000357484337988489	0.00260098155208581
215690	Nav1	-0.858526022375758	6.44768764958172	0.00035928496950692	0.00261274817539335
21833	Thra	0.750516207601008	10.4523210003903	0.000359781532685115	0.00261502434420008
269389	Tox2	1.02899442011797	3.90923670916495	0.000360466966375953	0.00261532784868963
20200	S100a6	-1.09501601832914	2.3236322268288	0.000360480905732605	0.00261532784868963
107035	Fbxo38	0.864639912778577	5.33029684925812	0.00036063444519169	0.00261532784868963
13480	Dpm1	1.06313554702822	3.11811620825397	0.000360669100104007	0.00261532784868963
18163	Ctnnd2	0.779447742342323	7.7009215023105	0.000360741206140329	0.00261532784868963
234069	Pcid2	0.923484151421387	4.65860219306547	0.000361004945724556	0.00261590867588608
18183	Nrg3	0.933026118971118	4.55049525597392	0.000361594141021396	0.00261884602592313
140500	Acap3	0.818972519404918	7.35774573024619	0.000361923167438327	0.00261989707486098
14266	Aff2	2.62453821469562	0.245926119533716	0.000362182355456405	0.0026199572860435
69605	Lnpk	-1.05327934750724	5.33457430678139	0.000362312668160894	0.0026199572860435
66620	Pantr2	-4.29596872951739	-1.49899521825449	0.000362483210079442	0.0026199572860435
17089	Lyar	-1.0573622742297	3.88949673663454	0.000362755406062174	0.00262059508862157
72313	Fryl	-0.907914726873346	5.05999110856471	0.000363219493445959	0.00262261779200767
67452	Pnpla8	0.815152381179626	6.73357573657819	0.000363954883487664	0.00262464046637082
216874	Camta2	0.95821064714761	9.32828866466949	0.00036403294951461	0.00262464046637082
77038	Arfgap2	2.0315473114203	2.02551108512075	0.000364052334799153	0.00262464046637082
224705	Vps52	0.8962035830412	6.78086408028759	0.000364341147714115	0.00262539402647207
218989	Tmem260	-1.49545637479018	3.09405323134896	0.000366775910428833	0.00264085541268475
66237	Atp6v1g2	0.795346707383883	10.4945315323249	0.000366924719637852	0.00264085541268475
228033	Atp5g3	0.847121959560967	8.76890105383204	0.000367042939570112	0.00264085541268475
